Unnamed: 0,Div,Date,HR,AR,FTHG,HTAG,HomeTeam,AwayTeam,FTR,HST,AST,HC,AC,HAS,HDS,AAS,ADS,Result,match_api_id,home_team_buildUpPlaySpeed,home_team_buildUpPlayPassing,home_team_chanceCreationPassing,home_team_chanceCreationCrossing,home_team_chanceCreationShooting,home_team_defencePressure,home_team_defenceAggression,home_team_defenceTeamWidth,home_team_avg_shots,home_team_avg_corners,home_team_avg_crosses,away_team_buildUpPlaySpeed,away_team_buildUpPlayPassing,away_team_chanceCreationPassing,away_team_chanceCreationCrossing,away_team_chanceCreationShooting,away_team_defencePressure,away_team_defenceAggression,away_team_defenceTeamWidth,away_team_avg_shots,away_team_avg_corners,away_team_avg_crosses,home_team_goals_difference,away_team_goals_difference,games_won_home_team,games_won_away_team,games_against_won,games_against_lost,B365H,B365D,B365A,League_1729.0,League_4769.0,League_7809.0,League_10257.0,League_13274.0,League_19694.0,League_21518.0,home_player_1_overall_rating,home_player_2_overall_rating,home_player_3_overall_rating,home_player_4_overall_rating,home_player_5_overall_rating,home_player_6_overall_rating,home_player_7_overall_rating,home_player_8_overall_rating,home_player_9_overall_rating,home_player_10_overall_rating,home_player_11_overall_rating,away_player_1_overall_rating,away_player_2_overall_rating,away_player_3_overall_rating,away_player_4_overall_rating,away_player_5_overall_rating,away_player_6_overall_rating,away_player_7_overall_rating,away_player_8_overall_rating,away_player_9_overall_rating,away_player_10_overall_rating,away_player_11_overall_rating,outcome,country_id,league_id,season,stage,date,home_team_api_id,away_team_api_id,home_team_long_name,home_team_short_name,away_team_long_name,away_team_short_name
3557,E0,2009-11-29 00:00:00,0,0,0,1,Everton,Liverpool,A,8,7,6,4,1.0389890916945674,0.9534951740274936,1.3073998245100908,0.797062317744897,-1,658804.0,60.0,65.0,60.0,70.0,45.0,40.0,70.0,40.0,12.289473684210526,12.370860927152318,19.44407894736842,50.0,35.0,50.0,60.0,70.0,40.0,60.0,40.0,14.88157894736842,14.930693069306932,19.44407894736842,-4.0,-1.0,1.0,1.0,0.0,1.0,3.5,3.4,2.1,True,False,False,False,False,False,False,83.0,75.0,81.0,78.0,81.0,81.0,79.0,79.0,76.0,80.0,79.0,84.0,80.0,85.0,81.0,73.0,78.0,85.0,83.0,88.0,78.0,73.0,Defeat,1729,1729,2009/2010,14,2009-11-29 00:00:00,8668,8650,Everton,EVE,Liverpool,LIV
3563,E0,2009-12-05 00:00:00,0,0,2,0,Portsmouth,Burnley,H,4,8,5,5,0.3974511286316017,0.4650482597250658,0.0906697864872769,0.1814450804622529,1,658809.0,70.0,70.0,70.0,70.0,55.0,40.0,70.0,40.0,11.486842105263158,11.486842105263158,15.092105263157896,70.0,65.0,70.0,70.0,70.0,65.0,70.0,70.0,9.776315789473683,9.906666666666666,15.092105263157896,-2.0,-2.0,1.0,1.0,0.0,0.0,1.91,3.4,4.2,True,False,False,False,False,False,False,58.0,75.0,62.0,73.0,65.0,75.0,73.0,72.0,75.0,69.0,75.0,75.0,67.0,73.0,73.0,67.0,74.0,71.0,61.0,72.0,75.0,76.0,Win,1729,1729,2009/2010,15,2009-12-05 00:00:00,8462,8191,Portsmouth,POR,Burnley,BUR
3568,E0,2009-12-06 00:00:00,0,0,1,0,Fulham,Sunderland,H,5,5,4,8,0.7538611081110271,0.8745247148288974,0.6405381690552794,0.9158656442380386,1,658814.0,60.0,70.0,70.0,70.0,50.0,40.0,35.0,40.0,11.057017543859647,11.154867256637168,16.61513157894737,60.0,70.0,70.0,70.0,55.0,35.0,70.0,35.0,10.24342105263158,10.591836734693878,16.61513157894737,4.0,-3.0,2.0,1.0,0.0,1.0,2.1,3.3,3.6,True,False,False,False,False,False,False,79.0,75.0,78.0,83.0,75.0,78.0,72.0,73.0,77.0,74.0,73.0,77.0,73.0,76.0,76.0,76.0,75.0,65.0,80.0,74.0,79.0,77.0,Win,1729,1729,2009/2010,15,2009-12-06 00:00:00,9879,8472,Fulham,FUL,Sunderland,SUN
3571,E0,2009-12-12 00:00:00,0,0,1,0,Burnley,Fulham,D,8,6,7,4,0.084242358786046,0.1491664229306815,0.6463878326996199,0.859704071714008,0,658826.0,70.0,65.0,70.0,70.0,70.0,65.0,70.0,70.0,9.776315789473683,9.906666666666666,16.67105263157895,60.0,70.0,70.0,70.0,50.0,40.0,35.0,40.0,11.057017543859647,11.154867256637168,16.67105263157895,-2.0,3.0,1.0,2.0,0.0,0.0,2.63,3.25,2.75,True,False,False,False,False,False,False,75.0,67.0,73.0,75.0,67.0,72.0,71.0,73.0,74.0,75.0,76.0,79.0,75.0,83.0,78.0,75.0,78.0,72.0,73.0,77.0,74.0,73.0,Draw,1729,1729,2009/2010,16,2009-12-12 00:00:00,8191,9879,Burnley,BUR,Fulham,FUL
3572,E0,2009-12-12 00:00:00,0,0,3,2,Chelsea,Everton,D,13,7,7,1,1.404039313100767,0.6931851418543434,0.9564200058496636,0.8964250999027973,0,658825.0,70.0,60.0,56.0,70.0,70.0,30.0,60.0,35.0,15.513157894736842,15.6158940397351,19.11842105263158,60.0,65.0,60.0,70.0,45.0,40.0,70.0,40.0,12.289473684210526,12.370860927152318,19.11842105263158,11.0,-5.0,4.0,1.0,0.0,0.0,1.25,5.5,15.0,True,False,False,False,False,False,False,85.0,79.0,87.0,84.0,83.0,81.0,84.0,87.0,83.0,85.0,85.0,83.0,75.0,77.0,79.0,81.0,76.0,80.0,75.0,79.0,80.0,79.0,Draw,1729,1729,2009/2010,16,2009-12-12 00:00:00,8455,8668,Chelsea,CHE,Everton,EVE
3576,E0,2009-12-12 00:00:00,0,1,1,0,Sunderland,Portsmouth,D,9,6,9,6,0.5875364510206286,0.8832992102954081,0.3158818367943843,0.4773733664542607,0,658821.0,60.0,70.0,70.0,70.0,55.0,35.0,70.0,35.0,10.24342105263158,10.591836734693878,17.16,70.0,70.0,70.0,70.0,55.0,40.0,70.0,40.0,11.486842105263158,11.486842105263158,17.16,-3.0,0.0,1.0,2.0,0.0,1.0,1.8,3.5,4.75,True,False,False,False,False,False,False,77.0,73.0,76.0,76.0,72.0,65.0,74.0,80.0,74.0,79.0,77.0,79.0,73.0,74.0,62.0,65.0,75.0,73.0,75.0,69.0,69.0,73.0,Draw,1729,1729,2009/2010,16,2009-12-12 00:00:00,8472,8462,Sunderland,SUN,Portsmouth,POR
3578,E0,2009-12-13 00:00:00,0,0,1,0,Liverpool,Arsenal,A,3,5,3,4,1.2333945350469817,0.6902603100321731,1.4711904065516237,0.7387406847391728,-1,658823.0,50.0,35.0,50.0,60.0,70.0,40.0,60.0,40.0,14.88157894736842,14.930693069306932,21.082236842105264,66.0,30.0,30.0,45.0,35.0,30.0,40.0,50.0,13.93092105263158,14.163879598662207,21.082236842105264,0.0,4.0,1.0,3.0,0.0,0.0,2.2,3.3,3.4,True,False,False,False,False,False,False,84.0,80.0,85.0,81.0,78.0,85.0,78.0,83.0,88.0,80.0,88.0,81.0,83.0,79.0,84.0,73.0,79.0,87.0,78.0,81.0,85.0,83.0,Defeat,1729,1729,2009/2010,16,2009-12-13 00:00:00,8650,9825,Liverpool,LIV,Arsenal,ARS
3582,E0,2009-12-15 00:00:00,1,0,0,1,Sunderland,Aston Villa,A,5,4,7,1,0.5875364510206286,0.8832992102954081,0.9973676513600468,1.0821903013284373,-1,658830.0,60.0,70.0,70.0,70.0,55.0,35.0,70.0,35.0,10.24342105263158,10.591836734693878,18.93092105263158,70.0,59.0,65.0,70.0,50.0,30.0,70.0,30.0,10.4375,10.75593220338983,18.93092105263158,-3.0,8.0,1.0,3.0,0.0,2.0,2.88,3.3,2.5,True,False,False,False,False,False,False,77.0,73.0,76.0,76.0,72.0,65.0,80.0,76.0,74.0,79.0,77.0,82.0,78.0,78.0,74.0,78.0,84.0,81.0,81.0,80.0,82.0,78.0,Defeat,1729,1729,2009/2010,17,2009-12-15 00:00:00,8472,10252,Sunderland,SUN,Aston Villa,AVL
3583,E0,2009-12-16 00:00:00,0,0,1,1,Burnley,Arsenal,D,3,9,3,6,0.084242358786046,0.1491664229306815,1.4711904065516237,0.7387406847391728,0,658834.0,70.0,65.0,70.0,70.0,70.0,65.0,70.0,70.0,9.776315789473683,9.906666666666666,21.082236842105264,66.0,30.0,30.0,45.0,35.0,30.0,40.0,50.0,13.93092105263158,14.163879598662207,21.082236842105264,-4.0,2.0,0.0,3.0,0.0,0.0,7.0,4.2,1.5,True,False,False,False,False,False,False,75.0,67.0,73.0,75.0,67.0,72.0,73.0,71.0,61.0,74.0,76.0,81.0,83.0,79.0,84.0,76.0,81.0,78.0,87.0,83.0,79.0,85.0,Draw,1729,1729,2009/2010,17,2009-12-16 00:00:00,8191,9825,Burnley,BUR,Arsenal,ARS
3584,E0,2009-12-16 00:00:00,0,0,2,0,Chelsea,Portsmouth,H,8,3,11,2,1.404039313100767,0.6931851418543434,0.3158818367943843,0.4773733664542607,1,658838.0,70.0,60.0,56.0,70.0,70.0,30.0,60.0,35.0,15.513157894736842,15.6158940397351,17.16,70.0,70.0,70.0,70.0,55.0,40.0,70.0,40.0,11.486842105263158,11.486842105263158,17.16,7.0,-4.0,3.0,1.0,2.0,0.0,1.14,8.0,19.0,True,False,False,False,False,False,False,85.0,79.0,87.0,82.0,83.0,81.0,84.0,87.0,82.0,80.0,85.0,58.0,75.0,73.0,62.0,65.0,72.0,71.0,75.0,77.0,75.0,75.0,Win,1729,1729,2009/2010,17,2009-12-16 00:00:00,8455,8462,Chelsea,CHE,Portsmouth,POR
3592,E0,2009-12-19 00:00:00,0,1,2,0,Portsmouth,Liverpool,H,6,3,8,10,0.3974511286316017,0.4650482597250658,1.3073998245100908,0.797062317744897,1,658843.0,70.0,70.0,70.0,70.0,55.0,40.0,70.0,40.0,11.486842105263158,11.486842105263158,19.44407894736842,50.0,35.0,50.0,60.0,70.0,40.0,60.0,40.0,14.88157894736842,14.930693069306932,19.44407894736842,-3.0,2.0,1.0,2.0,0.0,2.0,5.5,4.0,1.62,True,False,False,False,False,False,False,58.0,75.0,74.0,73.0,65.0,75.0,73.0,75.0,74.0,75.0,75.0,84.0,80.0,85.0,81.0,73.0,85.0,78.0,83.0,88.0,75.0,88.0,Win,1729,1729,2009/2010,18,2009-12-19 00:00:00,8462,8650,Portsmouth,POR,Liverpool,LIV
3601,E0,2009-12-26 00:00:00,0,0,1,0,Sunderland,Everton,D,6,4,4,12,0.5875364510206286,0.8832992102954081,0.9564200058496636,0.8964250999027973,0,658851.0,60.0,70.0,70.0,70.0,55.0,35.0,70.0,35.0,10.24342105263158,10.591836734693878,19.11842105263158,60.0,65.0,60.0,70.0,45.0,40.0,70.0,40.0,12.289473684210526,12.370860927152318,19.11842105263158,-3.0,-3.0,1.0,0.0,0.0,1.0,2.38,3.3,3.0,True,False,False,False,False,False,False,77.0,73.0,76.0,76.0,72.0,75.0,80.0,65.0,74.0,79.0,77.0,83.0,75.0,79.0,77.0,81.0,76.0,77.0,80.0,79.0,80.0,81.0,Draw,1729,1729,2009/2010,19,2009-12-26 00:00:00,8472,8668,Sunderland,SUN,Everton,EVE
3604,E0,2009-12-27 00:00:00,0,0,3,0,Arsenal,Aston Villa,H,12,3,10,4,1.429960038881089,0.739982451009067,0.9973676513600468,1.0821903013284373,1,658925.0,66.0,30.0,30.0,45.0,35.0,30.0,40.0,50.0,13.93092105263158,14.163879598662207,18.93092105263158,70.0,59.0,65.0,70.0,50.0,30.0,70.0,30.0,10.4375,10.75593220338983,18.93092105263158,3.0,7.0,3.0,4.0,0.0,1.0,1.73,3.5,5.0,True,False,False,False,False,False,False,81.0,83.0,84.0,79.0,73.0,79.0,78.0,83.0,78.0,82.0,85.0,82.0,78.0,74.0,78.0,78.0,84.0,81.0,81.0,80.0,82.0,78.0,Win,1729,1729,2009/2010,19,2009-12-27 00:00:00,9825,10252,Arsenal,ARS,Aston Villa,AVL
3607,E0,2009-12-28 00:00:00,0,0,2,1,Chelsea,Fulham,H,11,3,10,6,1.404039313100767,0.6931851418543434,0.6463878326996199,0.859704071714008,1,658931.0,70.0,60.0,56.0,70.0,70.0,30.0,60.0,35.0,15.513157894736842,15.6158940397351,16.67105263157895,60.0,70.0,70.0,70.0,50.0,40.0,35.0,40.0,11.057017543859647,11.154867256637168,16.67105263157895,0.0,4.0,1.0,2.0,2.0,0.0,1.36,4.5,10.0,True,False,False,False,False,False,False,85.0,78.0,84.0,87.0,83.0,81.0,84.0,87.0,83.0,85.0,80.0,79.0,75.0,78.0,60.0,75.0,78.0,75.0,72.0,77.0,75.0,73.0,Win,1729,1729,2009/2010,20,2009-12-28 00:00:00,8455,9879,Chelsea,CHE,Fulham,FUL
3608,E0,2009-12-28 00:00:00,0,1,2,0,Everton,Burnley,H,16,9,10,6,1.0389890916945674,0.9534951740274936,0.0906697864872769,0.1814450804622529,1,658930.0,60.0,65.0,60.0,70.0,45.0,40.0,70.0,40.0,12.289473684210526,12.370860927152318,15.092105263157896,70.0,65.0,70.0,70.0,70.0,65.0,70.0,70.0,9.776315789473683,9.906666666666666,15.092105263157896,-2.0,-4.0,0.0,0.0,0.0,1.0,1.57,3.8,6.5,True,False,False,False,False,False,False,83.0,75.0,79.0,77.0,81.0,79.0,77.0,80.0,76.0,81.0,80.0,75.0,67.0,69.0,73.0,67.0,74.0,61.0,71.0,72.0,76.0,71.0,Win,1729,1729,2009/2010,20,2009-12-28 00:00:00,8668,8191,Everton,EVE,Burnley,BUR
3612,E0,2009-12-29 00:00:00,0,0,0,0,Aston Villa,Liverpool,A,7,9,8,10,0.8143428015984447,0.9973676513600468,1.3073998245100908,0.797062317744897,-1,658934.0,70.0,59.0,65.0,70.0,50.0,30.0,70.0,30.0,10.4375,10.75593220338983,19.44407894736842,50.0,35.0,50.0,60.0,70.0,40.0,60.0,40.0,14.88157894736842,14.930693069306932,19.44407894736842,4.0,0.0,4.0,2.0,1.0,1.0,2.8,3.25,2.6,True,False,False,False,False,False,False,82.0,78.0,78.0,74.0,78.0,81.0,75.0,81.0,80.0,82.0,83.0,84.0,80.0,85.0,81.0,73.0,82.0,78.0,83.0,88.0,80.0,88.0,Defeat,1729,1729,2009/2010,20,2009-12-29 00:00:00,10252,8650,Aston Villa,AVL,Liverpool,LIV
3615,E0,2009-12-30 00:00:00,0,0,1,2,Portsmouth,Arsenal,A,6,10,2,10,0.3974511286316017,0.4650482597250658,1.4711904065516237,0.7387406847391728,-1,658929.0,70.0,70.0,70.0,70.0,55.0,40.0,70.0,40.0,11.486842105263158,11.486842105263158,21.082236842105264,66.0,30.0,30.0,45.0,35.0,30.0,40.0,50.0,13.93092105263158,14.163879598662207,21.082236842105264,1.0,9.0,2.0,4.0,0.0,3.0,6.5,4.0,1.53,True,False,False,False,False,False,False,58.0,75.0,74.0,73.0,65.0,75.0,72.0,69.0,74.0,75.0,75.0,81.0,83.0,84.0,79.0,73.0,74.0,79.0,78.0,83.0,85.0,82.0,Defeat,1729,1729,2009/2010,20,2009-12-30 00:00:00,8462,9825,Portsmouth,POR,Arsenal,ARS
3617,E0,2010-01-09 00:00:00,0,0,2,1,Arsenal,Everton,D,5,5,6,8,1.429960038881089,0.739982451009067,0.9564200058496636,0.8964250999027973,0,658945.0,66.0,30.0,30.0,45.0,35.0,30.0,40.0,50.0,13.93092105263158,14.163879598662207,19.11842105263158,60.0,65.0,60.0,70.0,45.0,40.0,70.0,40.0,12.289473684210526,12.370860927152318,19.11842105263158,10.0,2.0,4.0,1.0,2.0,0.0,1.4,4.5,8.5,True,False,False,False,False,False,False,81.0,83.0,84.0,79.0,73.0,78.0,78.0,74.0,83.0,85.0,82.0,83.0,77.0,77.0,79.0,81.0,82.0,81.0,77.0,76.0,80.0,80.0,Draw,1729,1729,2009/2010,21,2010-01-09 00:00:00,9825,8668,Arsenal,ARS,Everton,EVE
3620,E0,2010-01-16 00:00:00,0,0,7,0,Chelsea,Sunderland,H,13,3,15,1,1.404039313100767,0.6931851418543434,0.6405381690552794,0.9158656442380386,1,658952.0,70.0,60.0,56.0,70.0,70.0,30.0,60.0,35.0,15.513157894736842,15.6158940397351,16.61513157894737,60.0,70.0,70.0,70.0,55.0,35.0,70.0,35.0,10.24342105263158,10.591836734693878,16.61513157894737,2.0,-3.0,2.0,0.0,2.0,0.0,1.22,6.0,15.0,True,False,False,False,False,False,False,85.0,79.0,84.0,87.0,83.0,84.0,78.0,87.0,83.0,85.0,82.0,77.0,73.0,80.0,76.0,72.0,75.0,65.0,53.0,69.0,79.0,77.0,Win,1729,1729,2009/2010,22,2010-01-16 00:00:00,8455,8472,Chelsea,CHE,Sunderland,SUN
3636,E0,2010-01-27 00:00:00,0,0,0,0,Aston Villa,Arsenal,D,2,8,7,7,0.8143428015984447,0.9973676513600468,1.4711904065516237,0.7387406847391728,0,658965.0,70.0,59.0,65.0,70.0,50.0,30.0,70.0,30.0,10.4375,10.75593220338983,21.082236842105264,66.0,30.0,30.0,45.0,35.0,30.0,40.0,50.0,13.93092105263158,14.163879598662207,21.082236842105264,-1.0,10.0,2.0,4.0,1.0,1.0,3.2,3.25,2.3,True,False,False,False,False,False,False,82.0,78.0,75.0,74.0,78.0,84.0,81.0,81.0,80.0,82.0,78.0,81.0,83.0,84.0,79.0,83.0,87.0,78.0,74.0,82.0,82.0,85.0,Draw,1729,1729,2009/2010,23,2010-01-27 00:00:00,10252,9825,Aston Villa,AVL,Arsenal,ARS
3639,E0,2010-01-27 00:00:00,0,0,2,0,Everton,Sunderland,H,7,3,3,8,1.0389890916945674,0.9534951740274936,0.6405381690552794,0.9158656442380386,1,658962.0,60.0,65.0,60.0,70.0,45.0,40.0,70.0,40.0,12.289473684210526,12.370860927152318,16.61513157894737,60.0,70.0,70.0,70.0,55.0,35.0,70.0,35.0,10.24342105263158,10.591836734693878,16.61513157894737,4.0,-7.0,2.0,0.0,1.0,0.0,1.67,3.6,5.5,True,False,False,False,False,False,False,83.0,77.0,78.0,79.0,81.0,82.0,80.0,77.0,76.0,81.0,80.0,76.0,76.0,73.0,71.0,72.0,65.0,80.0,77.0,73.0,76.0,79.0,Win,1729,1729,2009/2010,23,2010-01-27 00:00:00,8668,8472,Everton,EVE,Sunderland,SUN
3641,E0,2010-01-30 00:00:00,0,0,1,1,Burnley,Chelsea,A,3,9,2,9,0.084242358786046,0.1491664229306815,1.389295115530857,0.6199373582460309,-1,658973.0,70.0,65.0,70.0,70.0,70.0,65.0,70.0,70.0,9.776315789473683,9.906666666666666,19.730263157894736,70.0,60.0,56.0,70.0,70.0,30.0,60.0,35.0,15.513157894736842,15.6158940397351,19.730263157894736,-8.0,9.0,0.0,3.0,0.0,1.0,13.0,5.0,1.29,True,False,False,False,False,False,False,75.0,70.0,73.0,70.0,67.0,74.0,73.0,61.0,72.0,75.0,76.0,85.0,79.0,82.0,87.0,83.0,84.0,87.0,83.0,83.0,85.0,82.0,Defeat,1729,1729,2009/2010,24,2010-01-30 00:00:00,8191,8455,Burnley,BUR,Chelsea,CHE
3642,E0,2010-01-30 00:00:00,0,0,0,2,Fulham,Aston Villa,A,8,6,9,3,0.7538611081110271,0.8745247148288974,0.9973676513600468,1.0821903013284373,-1,658972.0,60.0,70.0,70.0,70.0,50.0,40.0,35.0,40.0,11.057017543859647,11.154867256637168,18.93092105263158,70.0,59.0,65.0,70.0,50.0,30.0,70.0,30.0,10.4375,10.75593220338983,18.93092105263158,-6.0,-3.0,0.0,1.0,1.0,1.0,2.7,3.2,2.7,True,False,False,False,False,False,False,79.0,78.0,83.0,60.0,68.0,75.0,75.0,72.0,78.0,73.0,74.0,82.0,78.0,75.0,74.0,78.0,84.0,81.0,81.0,80.0,82.0,78.0,Defeat,1729,1729,2009/2010,24,2010-01-30 00:00:00,9879,10252,Fulham,FUL,Aston Villa,AVL
3651,E0,2010-02-03 00:00:00,0,0,1,0,Fulham,Portsmouth,H,9,8,5,5,0.7538611081110271,0.8745247148288974,0.3158818367943843,0.4773733664542607,1,658941.0,60.0,70.0,70.0,70.0,50.0,40.0,35.0,40.0,11.057017543859647,11.154867256637168,17.16,70.0,70.0,70.0,70.0,55.0,40.0,70.0,40.0,11.486842105263158,11.486842105263158,17.16,-8.0,-5.0,0.0,1.0,2.0,0.0,1.67,3.5,6.0,True,False,False,False,False,False,False,79.0,68.0,78.0,83.0,74.0,78.0,75.0,72.0,73.0,71.0,73.0,79.0,75.0,73.0,62.0,74.0,75.0,76.0,75.0,75.0,75.0,69.0,Win,1729,1729,2009/2010,21,2010-02-03 00:00:00,9879,8462,Fulham,FUL,Portsmouth,POR
3655,E0,2010-02-06 00:00:00,1,1,1,0,Liverpool,Everton,H,4,3,8,8,1.2333945350469817,0.6902603100321731,0.9564200058496636,0.8964250999027973,1,659066.0,50.0,35.0,50.0,60.0,70.0,40.0,60.0,40.0,14.88157894736842,14.930693069306932,19.11842105263158,60.0,65.0,60.0,70.0,45.0,40.0,70.0,40.0,12.289473684210526,12.370860927152318,19.11842105263158,5.0,7.0,3.0,4.0,2.0,0.0,1.83,3.5,4.33,True,False,False,False,False,False,False,84.0,85.0,78.0,81.0,73.0,85.0,78.0,83.0,88.0,84.0,73.0,83.0,77.0,79.0,78.0,81.0,82.0,80.0,81.0,77.0,76.0,80.0,Win,1729,1729,2009/2010,25,2010-02-06 00:00:00,8650,8668,Liverpool,LIV,Everton,EVE
3661,E0,2010-02-07 00:00:00,0,0,2,0,Chelsea,Arsenal,H,3,6,4,8,1.404039313100767,0.6931851418543434,1.4711904065516237,0.7387406847391728,1,659063.0,70.0,60.0,56.0,70.0,70.0,30.0,60.0,35.0,15.513157894736842,15.6158940397351,21.082236842105264,66.0,30.0,30.0,45.0,35.0,30.0,40.0,50.0,13.93092105263158,14.163879598662207,21.082236842105264,10.0,2.0,4.0,2.0,2.0,1.0,1.8,3.6,4.5,True,False,False,False,False,False,False,85.0,79.0,84.0,87.0,83.0,84.0,81.0,87.0,82.0,85.0,85.0,81.0,83.0,84.0,79.0,83.0,83.0,78.0,79.0,81.0,87.0,85.0,Win,1729,1729,2009/2010,25,2010-02-07 00:00:00,8455,9825,Chelsea,CHE,Arsenal,ARS
3662,E0,2010-02-09 00:00:00,0,0,3,0,Fulham,Burnley,H,12,3,6,2,0.7538611081110271,0.8745247148288974,0.0906697864872769,0.1814450804622529,1,659069.0,60.0,70.0,70.0,70.0,50.0,40.0,35.0,40.0,11.057017543859647,11.154867256637168,15.092105263157896,70.0,65.0,70.0,70.0,70.0,65.0,70.0,70.0,9.776315789473683,9.906666666666666,15.092105263157896,-5.0,-6.0,1.0,1.0,0.0,0.0,1.73,3.5,5.25,True,False,False,False,False,False,False,79.0,72.0,78.0,83.0,74.0,78.0,76.0,75.0,75.0,70.0,73.0,75.0,67.0,70.0,73.0,67.0,74.0,73.0,61.0,71.0,71.0,76.0,Win,1729,1729,2009/2010,26,2010-02-09 00:00:00,9879,8191,Fulham,FUL,Burnley,BUR
3664,E0,2010-02-09 00:00:00,1,2,1,1,Portsmouth,Sunderland,D,6,2,8,4,0.3974511286316017,0.4650482597250658,0.6405381690552794,0.9158656442380386,0,659073.0,70.0,70.0,70.0,70.0,55.0,40.0,70.0,40.0,11.486842105263158,11.486842105263158,16.61513157894737,60.0,70.0,70.0,70.0,55.0,35.0,70.0,35.0,10.24342105263158,10.591836734693878,16.61513157894737,-11.0,-7.0,0.0,0.0,1.0,0.0,2.4,3.25,3.0,True,False,False,False,False,False,False,79.0,75.0,73.0,62.0,73.0,75.0,77.0,76.0,75.0,75.0,69.0,76.0,76.0,76.0,71.0,72.0,75.0,80.0,77.0,74.0,79.0,77.0,Draw,1729,1729,2009/2010,26,2010-02-09 00:00:00,8462,8472,Portsmouth,POR,Sunderland,SUN
3666,E0,2010-02-10 00:00:00,0,0,1,0,Arsenal,Liverpool,H,6,7,3,6,1.429960038881089,0.739982451009067,1.3073998245100908,0.797062317744897,1,659068.0,66.0,30.0,30.0,45.0,35.0,30.0,40.0,50.0,13.93092105263158,14.163879598662207,19.44407894736842,50.0,35.0,50.0,60.0,70.0,40.0,60.0,40.0,14.88157894736842,14.930693069306932,19.44407894736842,0.0,5.0,2.0,3.0,1.0,0.0,2.1,3.3,3.6,True,False,False,False,False,False,False,81.0,78.0,84.0,79.0,83.0,87.0,79.0,78.0,83.0,78.0,85.0,84.0,85.0,82.0,81.0,73.0,78.0,85.0,83.0,88.0,84.0,73.0,Win,1729,1729,2009/2010,26,2010-02-10 00:00:00,9825,8650,Arsenal,ARS,Liverpool,LIV
3669,E0,2010-02-10 00:00:00,0,0,2,1,Everton,Chelsea,H,5,5,5,6,1.0389890916945674,0.9534951740274936,1.389295115530857,0.6199373582460309,1,659076.0,60.0,65.0,60.0,70.0,45.0,40.0,70.0,40.0,12.289473684210526,12.370860927152318,19.730263157894736,70.0,60.0,56.0,70.0,70.0,30.0,60.0,35.0,15.513157894736842,15.6158940397351,19.730263157894736,4.0,11.0,3.0,4.0,0.0,0.0,5.0,3.6,1.73,True,False,False,False,False,False,False,83.0,77.0,79.0,78.0,81.0,82.0,83.0,77.0,79.0,81.0,80.0,85.0,79.0,84.0,87.0,83.0,87.0,81.0,83.0,85.0,85.0,82.0,Win,1729,1729,2009/2010,26,2010-02-10 00:00:00,8668,8455,Everton,EVE,Chelsea,CHE
3674,E0,2010-02-20 00:00:00,0,0,2,0,Arsenal,Sunderland,H,10,4,7,1,1.429960038881089,0.739982451009067,0.6405381690552794,0.9158656442380386,1,659083.0,66.0,30.0,30.0,45.0,35.0,30.0,40.0,50.0,13.93092105263158,14.163879598662207,16.61513157894737,60.0,70.0,70.0,70.0,55.0,35.0,70.0,35.0,10.24342105263158,10.591836734693878,16.61513157894737,-1.0,-7.0,2.0,0.0,0.0,1.0,1.22,6.0,15.0,True,False,False,False,False,False,False,81.0,78.0,76.0,79.0,83.0,79.0,81.0,87.0,74.0,83.0,78.0,76.0,76.0,76.0,76.0,72.0,74.0,76.0,80.0,76.0,79.0,77.0,Win,1729,1729,2009/2010,27,2010-02-20 00:00:00,9825,8472,Arsenal,ARS,Sunderland,SUN
3679,E0,2010-02-21 00:00:00,0,0,5,1,Aston Villa,Burnley,H,8,10,9,5,0.8143428015984447,0.9973676513600468,0.0906697864872769,0.1814450804622529,1,659087.0,70.0,59.0,65.0,70.0,50.0,30.0,70.0,30.0,10.4375,10.75593220338983,15.092105263157896,70.0,65.0,70.0,70.0,70.0,65.0,70.0,70.0,9.776315789473683,9.906666666666666,15.092105263157896,2.0,-7.0,1.0,1.0,0.0,0.0,1.36,4.5,10.0,True,False,False,False,False,False,False,82.0,78.0,74.0,75.0,78.0,84.0,81.0,81.0,80.0,82.0,78.0,75.0,67.0,73.0,70.0,71.0,72.0,64.0,73.0,61.0,71.0,76.0,Win,1729,1729,2009/2010,27,2010-02-21 00:00:00,10252,8191,Aston Villa,AVL,Burnley,BUR
3687,E0,2010-02-27 00:00:00,0,1,1,1,Burnley,Portsmouth,A,8,5,4,3,0.084242358786046,0.1491664229306815,0.3158818367943843,0.4773733664542607,-1,659096.0,70.0,65.0,70.0,70.0,70.0,65.0,70.0,70.0,9.776315789473683,9.906666666666666,17.16,70.0,70.0,70.0,70.0,55.0,40.0,70.0,40.0,11.486842105263158,11.486842105263158,17.16,-7.0,-9.0,1.0,0.0,0.0,1.0,2.0,3.4,3.8,True,False,False,False,False,False,False,76.0,74.0,74.0,70.0,71.0,74.0,71.0,74.0,76.0,77.0,75.0,79.0,75.0,67.0,65.0,75.0,71.0,67.0,75.0,75.0,69.0,75.0,Defeat,1729,1729,2009/2010,28,2010-02-27 00:00:00,8191,8462,Burnley,BUR,Portsmouth,POR
