,Div,Date,HomeTeam,AwayTeam,FTR,HST,AST,HC,AC,HAS,HDS,AAS,ADS,Result
618,E0,31/01/01,Chelsea,Newcastle,H,4,2,7,2,1.4991482112436116,0.9876543209876542,0.8888888888888887,1.1243611584327087,1
619,E0,31/01/01,Everton,Middlesbrough,D,8,3,9,1,0.9880749574105622,1.3333333333333333,1.2839506172839505,0.7155025553662692,0
620,E0,31/01/01,Leeds,Coventry,H,6,1,9,2,1.2265758091993184,1.037037037037037,1.0864197530864197,1.362862010221465,1
621,E0,31/01/01,Man City,Liverpool,D,2,3,5,11,0.6814310051107325,1.5308641975308641,1.5308641975308641,0.8517887563884157,0
622,E0,31/01/01,Southampton,Leicester,H,5,3,3,3,0.9199318568994889,1.0864197530864197,0.5432098765432098,0.9540034071550255,1
623,E0,31/01/01,Sunderland,Man United,A,2,7,3,2,0.817717206132879,0.7901234567901233,1.4814814814814814,0.6473594548551959,-1
624,E0,31/01/01,West Ham,Tottenham,D,6,6,9,4,0.817717206132879,0.9876543209876542,0.7901234567901233,1.2947189097103917,0
625,E0,03/02/01,Bradford,Aston Villa,A,2,6,3,4,0.6814310051107325,1.4320987654320987,0.9382716049382716,0.7836456558773424,-1
626,E0,03/02/01,Coventry,Arsenal,A,4,6,3,7,0.47700170357751276,1.1358024691358024,0.8888888888888887,0.8517887563884157,-1
627,E0,03/02/01,Derby,Sunderland,H,3,5,3,4,0.7836456558773424,1.1851851851851851,1.0864197530864197,0.8517887563884157,1
628,E0,03/02/01,Ipswich,Leeds,A,6,3,3,4,1.0562180579216354,0.7407407407407407,1.3827160493827158,0.7495741056218058,-1
629,E0,03/02/01,Leicester,Chelsea,H,5,4,2,7,0.9540034071550255,1.1358024691358024,1.1851851851851851,0.8517887563884157,1
630,E0,03/02/01,Liverpool,West Ham,H,10,3,5,3,1.362862010221465,0.6913580246913579,1.037037037037037,1.0221465076660987,1
631,E0,03/02/01,Man United,Everton,H,1,1,2,5,1.6695059625212947,0.5925925925925926,0.7901234567901233,1.090289608177172,1
632,E0,03/02/01,Middlesbrough,Man City,D,6,3,4,2,0.6132879045996592,1.1358024691358024,1.037037037037037,1.1584327086882453,0
633,E0,03/02/01,Tottenham,Charlton,D,3,2,2,3,1.0562180579216354,0.7901234567901233,0.9382716049382716,1.2947189097103917,0
634,E0,07/02/01,Everton,Leeds,D,4,5,4,7,0.9880749574105622,1.3333333333333333,1.3827160493827158,0.7495741056218058,0
635,E0,10/02/01,Arsenal,Ipswich,H,10,3,11,3,1.533219761499148,0.6419753086419753,1.2839506172839505,0.9199318568994889,1
636,E0,10/02/01,Aston Villa,Middlesbrough,D,4,3,7,4,0.9199318568994889,0.9876543209876542,1.2839506172839505,0.7155025553662692,0
637,E0,10/02/01,Chelsea,Man United,D,4,6,3,8,1.4991482112436116,0.9876543209876542,1.4814814814814814,0.6473594548551959,0
638,E0,10/02/01,Everton,Leicester,H,6,2,7,2,0.9880749574105622,1.3333333333333333,0.5432098765432098,0.9540034071550255,1
639,E0,10/02/01,Leeds,Derby,D,6,2,17,4,1.2265758091993184,1.037037037037037,0.6913580246913579,1.192504258943782,0
640,E0,10/02/01,Man City,Tottenham,A,4,4,7,3,0.6814310051107325,1.5308641975308641,0.7901234567901233,1.2947189097103917,-1
641,E0,10/02/01,Southampton,Bradford,H,6,1,8,0,0.9199318568994889,1.0864197530864197,0.4938271604938271,1.3969335604770017,1
642,E0,10/02/01,Sunderland,Liverpool,D,6,4,9,6,0.817717206132879,0.7901234567901233,1.5308641975308641,0.8517887563884157,0
643,E0,11/02/01,Charlton,Newcastle,H,4,3,4,11,1.0562180579216354,0.9382716049382716,0.8888888888888887,1.1243611584327087,1
644,E0,12/02/01,West Ham,Coventry,D,9,4,5,4,0.817717206132879,0.9876543209876542,1.0864197530864197,1.362862010221465,0
645,E0,24/02/01,Bradford,West Ham,A,5,5,7,1,0.6814310051107325,1.4320987654320987,1.037037037037037,1.0221465076660987,-1
646,E0,24/02/01,Coventry,Charlton,D,7,7,3,7,0.47700170357751276,1.1358024691358024,0.9382716049382716,1.2947189097103917,0
647,E0,24/02/01,Derby,Aston Villa,H,5,7,1,9,0.7836456558773424,1.1851851851851851,0.9382716049382716,0.7836456558773424,1
648,E0,24/02/01,Ipswich,Everton,H,6,2,3,2,1.0562180579216354,0.7407407407407407,0.7901234567901233,1.090289608177172,1
649,E0,24/02/01,Leicester,Sunderland,H,7,3,6,5,0.9540034071550255,1.1358024691358024,1.0864197530864197,0.8517887563884157,1
650,E0,24/02/01,Middlesbrough,Southampton,A,6,5,3,6,0.6132879045996592,1.1358024691358024,0.6419753086419753,0.8858603066439523,-1
651,E0,24/02/01,Newcastle,Man City,A,3,3,5,5,0.8858603066439523,0.8395061728395061,1.037037037037037,1.1584327086882453,-1
652,E0,24/02/01,Tottenham,Leeds,A,4,9,5,12,1.0562180579216354,0.7901234567901233,1.3827160493827158,0.7495741056218058,-1
653,E0,25/02/01,Man United,Arsenal,H,9,2,3,3,1.6695059625212947,0.5925925925925926,0.8888888888888887,0.8517887563884157,1
654,E0,03/03/01,Arsenal,West Ham,H,6,2,5,6,1.533219761499148,0.6419753086419753,1.037037037037037,1.0221465076660987,1
655,E0,03/03/01,Coventry,Chelsea,D,10,11,5,8,0.47700170357751276,1.1358024691358024,1.1851851851851851,0.8517887563884157,0
656,E0,03/03/01,Derby,Tottenham,H,4,7,6,7,0.7836456558773424,1.1851851851851851,0.7901234567901233,1.2947189097103917,1
657,E0,03/03/01,Everton,Newcastle,D,6,2,4,1,0.9880749574105622,1.3333333333333333,0.8888888888888887,1.1243611584327087,0
658,E0,03/03/01,Leeds,Man United,D,10,5,14,3,1.2265758091993184,1.037037037037037,1.4814814814814814,0.6473594548551959,0
659,E0,03/03/01,Leicester,Liverpool,H,7,3,4,7,0.9540034071550255,1.1358024691358024,1.5308641975308641,0.8517887563884157,1
660,E0,03/03/01,Man City,Southampton,A,7,1,5,6,0.6814310051107325,1.5308641975308641,0.6419753086419753,0.8858603066439523,-1
661,E0,03/03/01,Middlesbrough,Charlton,D,2,8,4,5,0.6132879045996592,1.1358024691358024,0.9382716049382716,1.2947189097103917,0
662,E0,04/03/01,Ipswich,Bradford,H,8,5,7,2,1.0562180579216354,0.7407407407407407,0.4938271604938271,1.3969335604770017,1
663,E0,05/03/01,Sunderland,Aston Villa,D,12,2,5,3,0.817717206132879,0.7901234567901233,0.9382716049382716,0.7836456558773424,0
664,E0,07/03/01,West Ham,Chelsea,A,2,6,1,0,0.817717206132879,0.9876543209876542,1.1851851851851851,0.8517887563884157,-1
665,E0,10/03/01,Aston Villa,Ipswich,H,5,3,6,2,0.9199318568994889,0.9876543209876542,1.2839506172839505,0.9199318568994889,1
666,E0,17/03/01,Bradford,Man City,D,7,3,3,3,0.6814310051107325,1.4320987654320987,1.037037037037037,1.1584327086882453,0
667,E0,17/03/01,Charlton,Leeds,A,3,5,2,5,1.0562180579216354,0.9382716049382716,1.3827160493827158,0.7495741056218058,-1
668,E0,17/03/01,Chelsea,Sunderland,A,6,7,4,5,1.4991482112436116,0.9876543209876542,1.0864197530864197,0.8517887563884157,-1
669,E0,17/03/01,Man United,Leicester,H,8,2,14,2,1.6695059625212947,0.5925925925925926,0.5432098765432098,0.9540034071550255,1
670,E0,17/03/01,Newcastle,Middlesbrough,A,5,4,5,1,0.8858603066439523,0.8395061728395061,1.2839506172839505,0.7155025553662692,-1
671,E0,17/03/01,Southampton,Everton,H,5,1,6,6,0.9199318568994889,1.0864197530864197,0.7901234567901233,1.090289608177172,1
672,E0,17/03/01,Tottenham,Coventry,H,4,5,5,8,1.0562180579216354,0.7901234567901233,1.0864197530864197,1.362862010221465,1
673,E0,17/03/01,West Ham,Ipswich,A,2,5,4,5,0.817717206132879,0.9876543209876542,1.2839506172839505,0.9199318568994889,-1
674,E0,18/03/01,Aston Villa,Arsenal,D,2,5,3,3,0.9199318568994889,0.9876543209876542,0.8888888888888887,0.8517887563884157,0
675,E0,18/03/01,Liverpool,Derby,D,8,4,9,3,1.362862010221465,0.6913580246913579,0.6913580246913579,1.192504258943782,0
676,E0,31/03/01,Arsenal,Tottenham,H,19,3,12,2,1.533219761499148,0.6419753086419753,0.7901234567901233,1.2947189097103917,1
677,E0,31/03/01,Bradford,Newcastle,D,8,7,10,8,0.6814310051107325,1.4320987654320987,0.8888888888888887,1.1243611584327087,0
678,E0,31/03/01,Chelsea,Middlesbrough,H,5,3,4,3,1.4991482112436116,0.9876543209876542,1.2839506172839505,0.7155025553662692,1
679,E0,31/03/01,Coventry,Derby,H,7,8,9,4,0.47700170357751276,1.1358024691358024,0.6913580246913579,1.192504258943782,1
680,E0,31/03/01,Liverpool,Man United,H,6,3,6,4,1.362862010221465,0.6913580246913579,1.4814814814814814,0.6473594548551959,1
681,E0,31/03/01,Man City,Aston Villa,A,6,7,9,2,0.6814310051107325,1.5308641975308641,0.9382716049382716,0.7836456558773424,-1
682,E0,31/03/01,Sunderland,Leeds,A,8,4,8,4,0.817717206132879,0.7901234567901233,1.3827160493827158,0.7495741056218058,-1
683,E0,31/03/01,West Ham,Everton,A,6,7,8,2,0.817717206132879,0.9876543209876542,0.7901234567901233,1.090289608177172,-1
684,E0,01/04/01,Charlton,Leicester,H,9,1,6,2,1.0562180579216354,0.9382716049382716,0.5432098765432098,0.9540034071550255,1
685,E0,02/04/01,Southampton,Ipswich,A,3,5,6,7,0.9199318568994889,1.0864197530864197,1.2839506172839505,0.9199318568994889,-1
686,E0,04/04/01,Aston Villa,Leicester,H,5,2,10,3,0.9199318568994889,0.9876543209876542,0.5432098765432098,0.9540034071550255,1
687,E0,07/04/01,Aston Villa,West Ham,D,4,5,5,3,0.9199318568994889,0.9876543209876542,1.037037037037037,1.0221465076660987,0
688,E0,07/04/01,Derby,Chelsea,A,2,7,1,9,0.7836456558773424,1.1851851851851851,1.1851851851851851,0.8517887563884157,-1
689,E0,07/04/01,Leeds,Southampton,H,7,2,10,1,1.2265758091993184,1.037037037037037,0.6419753086419753,0.8858603066439523,1
690,E0,07/04/01,Leicester,Coventry,A,4,5,4,9,0.9540034071550255,1.1358024691358024,1.0864197530864197,1.362862010221465,-1
691,E0,08/04/01,Everton,Man City,H,7,5,8,8,0.9880749574105622,1.3333333333333333,1.037037037037037,1.1584327086882453,1
692,E0,09/04/01,Middlesbrough,Sunderland,D,6,4,3,2,0.6132879045996592,1.1358024691358024,1.0864197530864197,0.8517887563884157,0
693,E0,10/04/01,Ipswich,Liverpool,D,5,2,6,1,1.0562180579216354,0.7407407407407407,1.5308641975308641,0.8517887563884157,0
694,E0,10/04/01,Man United,Charlton,H,8,2,12,4,1.6695059625212947,0.5925925925925926,0.9382716049382716,1.2947189097103917,1
695,E0,10/04/01,Tottenham,Bradford,H,13,5,5,7,1.0562180579216354,0.7901234567901233,0.4938271604938271,1.3969335604770017,1
696,E0,11/04/01,Man City,Arsenal,A,2,8,7,3,0.6814310051107325,1.5308641975308641,0.8888888888888887,0.8517887563884157,-1
697,E0,13/04/01,Bradford,Charlton,H,8,8,3,7,0.6814310051107325,1.4320987654320987,0.9382716049382716,1.2947189097103917,1
698,E0,13/04/01,Liverpool,Leeds,A,5,3,8,2,1.362862010221465,0.6913580246913579,1.3827160493827158,0.7495741056218058,-1
699,E0,14/04/01,Arsenal,Middlesbrough,A,8,2,9,0,1.533219761499148,0.6419753086419753,1.2839506172839505,0.7155025553662692,-1
700,E0,14/04/01,Aston Villa,Everton,H,5,3,5,3,0.9199318568994889,0.9876543209876542,0.7901234567901233,1.090289608177172,1
701,E0,14/04/01,Chelsea,Southampton,H,8,5,7,6,1.4991482112436116,0.9876543209876542,0.6419753086419753,0.8858603066439523,1
702,E0,14/04/01,Ipswich,Newcastle,H,5,2,9,3,1.0562180579216354,0.7407407407407407,0.8888888888888887,1.1243611584327087,1
703,E0,14/04/01,Leicester,Man City,A,9,3,5,1,0.9540034071550255,1.1358024691358024,1.037037037037037,1.1584327086882453,-1
704,E0,14/04/01,Man United,Coventry,H,13,4,9,2,1.6695059625212947,0.5925925925925926,1.0864197530864197,1.362862010221465,1
705,E0,14/04/01,Sunderland,Tottenham,A,4,6,3,3,0.817717206132879,0.7901234567901233,0.7901234567901233,1.2947189097103917,-1
706,E0,14/04/01,West Ham,Derby,H,10,3,3,5,0.817717206132879,0.9876543209876542,0.6913580246913579,1.192504258943782,1
707,E0,16/04/01,Coventry,Sunderland,H,9,3,6,3,0.47700170357751276,1.1358024691358024,1.0864197530864197,0.8517887563884157,1
708,E0,16/04/01,Derby,Leicester,H,6,4,5,6,0.7836456558773424,1.1851851851851851,0.5432098765432098,0.9540034071550255,1
709,E0,16/04/01,Everton,Liverpool,A,7,6,2,5,0.9880749574105622,1.3333333333333333,1.5308641975308641,0.8517887563884157,-1
710,E0,16/04/01,Middlesbrough,Ipswich,A,1,5,5,4,0.6132879045996592,1.1358024691358024,1.2839506172839505,0.9199318568994889,-1
711,E0,16/04/01,Newcastle,West Ham,H,14,6,7,5,0.8858603066439523,0.8395061728395061,1.037037037037037,1.0221465076660987,1
712,E0,17/04/01,Charlton,Aston Villa,D,5,8,5,7,1.0562180579216354,0.9382716049382716,0.9382716049382716,0.7836456558773424,0
713,E0,17/04/01,Tottenham,Chelsea,A,1,10,2,5,1.0562180579216354,0.7901234567901233,1.1851851851851851,0.8517887563884157,-1
714,E0,21/04/01,Arsenal,Everton,H,8,2,10,0,1.533219761499148,0.6419753086419753,0.7901234567901233,1.090289608177172,1
715,E0,21/04/01,Aston Villa,Southampton,D,2,3,4,5,0.9199318568994889,0.9876543209876542,0.6419753086419753,0.8858603066439523,0
716,E0,21/04/01,Bradford,Derby,H,9,3,3,8,0.6814310051107325,1.4320987654320987,0.6913580246913579,1.192504258943782,1
717,E0,21/04/01,Chelsea,Charlton,A,1,2,10,3,1.4991482112436116,0.9876543209876542,0.9382716049382716,1.2947189097103917,-1
718,E0,21/04/01,Ipswich,Coventry,H,5,2,2,3,1.0562180579216354,0.7407407407407407,1.0864197530864197,1.362862010221465,1
719,E0,21/04/01,Leicester,Middlesbrough,A,4,7,12,5,0.9540034071550255,1.1358024691358024,1.2839506172839505,0.7155025553662692,-1
720,E0,21/04/01,Man United,Man City,D,6,4,3,2,1.6695059625212947,0.5925925925925926,1.037037037037037,1.1584327086882453,0
721,E0,21/04/01,Sunderland,Newcastle,D,10,5,4,8,0.817717206132879,0.7901234567901233,0.8888888888888887,1.1243611584327087,0
722,E0,21/04/01,West Ham,Leeds,A,10,7,6,6,0.817717206132879,0.9876543209876542,1.3827160493827158,0.7495741056218058,-1
723,E0,22/04/01,Liverpool,Tottenham,H,8,5,6,4,1.362862010221465,0.6913580246913579,0.7901234567901233,1.2947189097103917,1
724,E0,28/04/01,Coventry,Liverpool,A,4,6,7,7,0.47700170357751276,1.1358024691358024,1.5308641975308641,0.8517887563884157,-1
725,E0,28/04/01,Derby,Arsenal,A,2,9,4,6,0.7836456558773424,1.1851851851851851,0.8888888888888887,0.8517887563884157,-1
726,E0,28/04/01,Everton,Bradford,H,9,4,5,2,0.9880749574105622,1.3333333333333333,0.4938271604938271,1.3969335604770017,1
727,E0,28/04/01,Leeds,Chelsea,H,9,5,7,2,1.2265758091993184,1.037037037037037,1.1851851851851851,0.8517887563884157,1
728,E0,28/04/01,Man City,West Ham,H,9,7,10,10,0.6814310051107325,1.5308641975308641,1.037037037037037,1.0221465076660987,1
729,E0,28/04/01,Middlesbrough,Man United,A,3,5,4,6,0.6132879045996592,1.1358024691358024,1.4814814814814814,0.6473594548551959,-1
730,E0,28/04/01,Newcastle,Leicester,H,6,3,12,0,0.8858603066439523,0.8395061728395061,0.5432098765432098,0.9540034071550255,1
731,E0,28/04/01,Southampton,Sunderland,A,5,3,11,2,0.9199318568994889,1.0864197530864197,1.0864197530864197,0.8517887563884157,-1
732,E0,28/04/01,Tottenham,Aston Villa,D,3,4,5,6,1.0562180579216354,0.7901234567901233,0.9382716049382716,0.7836456558773424,0
733,E0,30/04/01,Charlton,Ipswich,H,7,6,2,13,1.0562180579216354,0.9382716049382716,1.2839506172839505,0.9199318568994889,1
734,E0,01/05/01,Bradford,Liverpool,A,4,10,7,0,0.6814310051107325,1.4320987654320987,1.5308641975308641,0.8517887563884157,-1
735,E0,01/05/01,Newcastle,Southampton,D,5,3,4,2,0.8858603066439523,0.8395061728395061,0.6419753086419753,0.8858603066439523,0
736,E0,05/05/01,Arsenal,Leeds,H,4,3,11,2,1.533219761499148,0.6419753086419753,1.3827160493827158,0.7495741056218058,1
737,E0,05/05/01,Aston Villa,Coventry,H,4,3,6,2,0.9199318568994889,0.9876543209876542,1.0864197530864197,1.362862010221465,1
738,E0,05/05/01,Bradford,Middlesbrough,D,7,9,6,6,0.6814310051107325,1.4320987654320987,1.2839506172839505,0.7155025553662692,0
739,E0,05/05/01,Chelsea,Everton,H,5,3,8,6,1.4991482112436116,0.9876543209876542,0.7901234567901233,1.090289608177172,1
740,E0,05/05/01,Leicester,Tottenham,H,9,4,6,2,0.9540034071550255,1.1358024691358024,0.7901234567901233,1.2947189097103917,1
741,E0,05/05/01,Liverpool,Newcastle,H,5,3,2,3,1.362862010221465,0.6913580246913579,0.8888888888888887,1.1243611584327087,1
742,E0,05/05/01,Man United,Derby,A,6,5,13,1,1.6695059625212947,0.5925925925925926,0.6913580246913579,1.192504258943782,-1
743,E0,05/05/01,Sunderland,Charlton,H,11,7,8,5,0.817717206132879,0.7901234567901233,0.9382716049382716,1.2947189097103917,1
744,E0,05/05/01,West Ham,Southampton,H,12,3,5,1,0.817717206132879,0.9876543209876542,0.6419753086419753,0.8858603066439523,1
745,E0,07/05/01,Ipswich,Man City,H,7,7,9,2,1.0562180579216354,0.7407407407407407,1.037037037037037,1.1584327086882453,1
746,E0,08/05/01,Liverpool,Chelsea,D,8,7,6,6,1.362862010221465,0.6913580246913579,1.1851851851851851,0.8517887563884157,0
747,E0,13/05/01,Leeds,Bradford,H,9,7,9,7,1.2265758091993184,1.037037037037037,0.4938271604938271,1.3969335604770017,1
748,E0,13/05/01,Southampton,Man United,H,3,6,4,4,0.9199318568994889,1.0864197530864197,1.4814814814814814,0.6473594548551959,1
749,E0,15/05/01,Newcastle,Arsenal,D,2,1,4,8,0.8858603066439523,0.8395061728395061,0.8888888888888887,0.8517887563884157,0
750,E0,19/05/01,Charlton,Liverpool,A,10,14,10,10,1.0562180579216354,0.9382716049382716,1.5308641975308641,0.8517887563884157,-1
751,E0,19/05/01,Coventry,Bradford,D,7,3,9,3,0.47700170357751276,1.1358024691358024,0.4938271604938271,1.3969335604770017,0
752,E0,19/05/01,Derby,Ipswich,D,2,6,3,11,0.7836456558773424,1.1851851851851851,1.2839506172839505,0.9199318568994889,0
753,E0,19/05/01,Everton,Sunderland,D,8,4,5,6,0.9880749574105622,1.3333333333333333,1.0864197530864197,0.8517887563884157,0
754,E0,19/05/01,Leeds,Leicester,H,11,5,12,5,1.2265758091993184,1.037037037037037,0.5432098765432098,0.9540034071550255,1
755,E0,19/05/01,Man City,Chelsea,A,1,3,8,7,0.6814310051107325,1.5308641975308641,1.1851851851851851,0.8517887563884157,-1
756,E0,19/05/01,Middlesbrough,West Ham,H,7,5,5,6,0.6132879045996592,1.1358024691358024,1.037037037037037,1.0221465076660987,1
757,E0,19/05/01,Newcastle,Aston Villa,H,5,1,5,1,0.8858603066439523,0.8395061728395061,0.9382716049382716,0.7836456558773424,1
758,E0,19/05/01,Southampton,Arsenal,H,7,5,7,5,0.9199318568994889,1.0864197530864197,0.8888888888888887,0.8517887563884157,1
759,E0,19/05/01,Tottenham,Man United,H,3,6,3,6,1.0562180579216354,0.7901234567901233,1.4814814814814814,0.6473594548551959,1
760,E0,19/08/00,Charlton,Man City,H,14,4,6,6,1.0562180579216354,0.9382716049382716,1.037037037037037,1.1584327086882453,1
761,E0,19/08/00,Chelsea,West Ham,H,10,5,7,7,1.4991482112436116,0.9876543209876542,1.037037037037037,1.0221465076660987,1
762,E0,19/08/00,Coventry,Middlesbrough,A,3,9,8,4,0.47700170357751276,1.1358024691358024,1.2839506172839505,0.7155025553662692,-1
763,E0,19/08/00,Derby,Southampton,D,4,6,5,8,0.7836456558773424,1.1851851851851851,0.6419753086419753,0.8858603066439523,0
764,E0,19/08/00,Leeds,Everton,H,8,6,6,4,1.2265758091993184,1.037037037037037,0.7901234567901233,1.090289608177172,1
765,E0,19/08/00,Leicester,Aston Villa,D,4,3,5,4,0.9540034071550255,1.1358024691358024,0.9382716049382716,0.7836456558773424,0
766,E0,19/08/00,Liverpool,Bradford,H,10,2,6,1,1.362862010221465,0.6913580246913579,0.4938271604938271,1.3969335604770017,1
767,E0,19/08/00,Sunderland,Arsenal,H,2,7,2,9,0.817717206132879,0.7901234567901233,0.8888888888888887,0.8517887563884157,1
768,E0,19/08/00,Tottenham,Ipswich,H,6,5,3,4,1.0562180579216354,0.7901234567901233,1.2839506172839505,0.9199318568994889,1
769,E0,20/08/00,Man United,Newcastle,H,9,6,7,1,1.6695059625212947,0.5925925925925926,0.8888888888888887,1.1243611584327087,1
770,E0,21/08/00,Arsenal,Liverpool,H,12,4,10,11,1.533219761499148,0.6419753086419753,1.5308641975308641,0.8517887563884157,1
771,E0,22/08/00,Bradford,Chelsea,H,3,6,6,4,0.6814310051107325,1.4320987654320987,1.1851851851851851,0.8517887563884157,1
772,E0,22/08/00,Ipswich,Man United,D,8,6,4,6,1.0562180579216354,0.7407407407407407,1.4814814814814814,0.6473594548551959,0
773,E0,22/08/00,Middlesbrough,Tottenham,D,6,4,5,5,0.6132879045996592,1.1358024691358024,0.7901234567901233,1.2947189097103917,0
774,E0,23/08/00,Everton,Charlton,H,8,4,3,5,0.9880749574105622,1.3333333333333333,0.9382716049382716,1.2947189097103917,1
775,E0,23/08/00,Man City,Sunderland,H,10,4,7,3,0.6814310051107325,1.5308641975308641,1.0864197530864197,0.8517887563884157,1
776,E0,23/08/00,Newcastle,Derby,H,4,5,9,6,0.8858603066439523,0.8395061728395061,0.6913580246913579,1.192504258943782,1
777,E0,23/08/00,Southampton,Coventry,A,4,5,6,5,0.9199318568994889,1.0864197530864197,1.0864197530864197,1.362862010221465,-1
778,E0,23/08/00,West Ham,Leicester,A,12,2,11,5,0.817717206132879,0.9876543209876542,0.5432098765432098,0.9540034071550255,-1
779,E0,26/08/00,Arsenal,Charlton,H,9,4,8,3,1.533219761499148,0.6419753086419753,0.9382716049382716,1.2947189097103917,1
780,E0,26/08/00,Bradford,Leicester,D,4,8,6,8,0.6814310051107325,1.4320987654320987,0.5432098765432098,0.9540034071550255,0
781,E0,26/08/00,Everton,Derby,D,9,4,11,2,0.9880749574105622,1.3333333333333333,0.6913580246913579,1.192504258943782,0
782,E0,26/08/00,Ipswich,Sunderland,H,5,3,7,6,1.0562180579216354,0.7407407407407407,1.0864197530864197,0.8517887563884157,1
783,E0,26/08/00,Man City,Coventry,A,5,8,5,5,0.6814310051107325,1.5308641975308641,1.0864197530864197,1.362862010221465,-1
784,E0,26/08/00,Middlesbrough,Leeds,A,8,11,4,8,0.6132879045996592,1.1358024691358024,1.3827160493827158,0.7495741056218058,-1
785,E0,26/08/00,Newcastle,Tottenham,H,6,2,4,2,0.8858603066439523,0.8395061728395061,0.7901234567901233,1.2947189097103917,1
786,E0,26/08/00,Southampton,Liverpool,D,7,4,7,1,0.9199318568994889,1.0864197530864197,1.5308641975308641,0.8517887563884157,0
787,E0,26/08/00,West Ham,Man United,D,8,5,7,5,0.817717206132879,0.9876543209876542,1.4814814814814814,0.6473594548551959,0
788,E0,27/08/00,Aston Villa,Chelsea,D,9,7,7,10,0.9199318568994889,0.9876543209876542,1.1851851851851851,0.8517887563884157,0
789,E0,05/09/00,Leeds,Man City,A,1,3,9,4,1.2265758091993184,1.037037037037037,1.037037037037037,1.1584327086882453,-1
790,E0,05/09/00,Man United,Bradford,H,12,4,5,1,1.6695059625212947,0.5925925925925926,0.4938271604938271,1.3969335604770017,1
791,E0,05/09/00,Sunderland,West Ham,D,7,9,4,11,0.817717206132879,0.7901234567901233,1.037037037037037,1.0221465076660987,0
792,E0,05/09/00,Tottenham,Everton,H,7,6,7,5,1.0562180579216354,0.7901234567901233,0.7901234567901233,1.090289608177172,1
793,E0,06/09/00,Charlton,Southampton,D,6,3,10,14,1.0562180579216354,0.9382716049382716,0.6419753086419753,0.8858603066439523,0
794,E0,06/09/00,Chelsea,Arsenal,D,5,5,7,6,1.4991482112436116,0.9876543209876542,0.8888888888888887,0.8517887563884157,0
795,E0,06/09/00,Coventry,Newcastle,A,3,6,6,8,0.47700170357751276,1.1358024691358024,0.8888888888888887,1.1243611584327087,-1
796,E0,06/09/00,Derby,Middlesbrough,D,5,4,11,5,0.7836456558773424,1.1851851851851851,1.2839506172839505,0.7155025553662692,0
797,E0,06/09/00,Leicester,Ipswich,H,6,3,6,2,0.9540034071550255,1.1358024691358024,1.2839506172839505,0.9199318568994889,1
798,E0,06/09/00,Liverpool,Aston Villa,H,7,4,8,7,1.362862010221465,0.6913580246913579,0.9382716049382716,0.7836456558773424,1
799,E0,09/09/00,Bradford,Arsenal,D,5,11,4,10,0.6814310051107325,1.4320987654320987,0.8888888888888887,0.8517887563884157,0
800,E0,09/09/00,Coventry,Leeds,D,1,5,6,6,0.47700170357751276,1.1358024691358024,1.3827160493827158,0.7495741056218058,0
801,E0,09/09/00,Ipswich,Aston Villa,A,5,2,5,3,1.0562180579216354,0.7407407407407407,0.9382716049382716,0.7836456558773424,-1
802,E0,09/09/00,Leicester,Southampton,H,6,5,10,6,0.9540034071550255,1.1358024691358024,0.6419753086419753,0.8858603066439523,1
803,E0,09/09/00,Liverpool,Man City,H,8,7,9,4,1.362862010221465,0.6913580246913579,1.037037037037037,1.1584327086882453,1
804,E0,09/09/00,Man United,Sunderland,H,7,1,4,4,1.6695059625212947,0.5925925925925926,1.0864197530864197,0.8517887563884157,1
805,E0,09/09/00,Middlesbrough,Everton,A,5,9,7,7,0.6132879045996592,1.1358024691358024,0.7901234567901233,1.090289608177172,-1
806,E0,09/09/00,Newcastle,Chelsea,D,4,3,5,6,0.8858603066439523,0.8395061728395061,1.1851851851851851,0.8517887563884157,0
807,E0,10/09/00,Derby,Charlton,D,6,6,4,11,0.7836456558773424,1.1851851851851851,0.9382716049382716,1.2947189097103917,0
808,E0,11/09/00,Tottenham,West Ham,H,7,5,11,3,1.0562180579216354,0.7901234567901233,1.037037037037037,1.0221465076660987,1
809,E0,16/09/00,Arsenal,Coventry,H,13,2,8,4,1.533219761499148,0.6419753086419753,1.0864197530864197,1.362862010221465,1
810,E0,16/09/00,Aston Villa,Bradford,H,7,4,5,6,0.9199318568994889,0.9876543209876542,0.4938271604938271,1.3969335604770017,1
811,E0,16/09/00,Charlton,Tottenham,H,5,5,7,5,1.0562180579216354,0.9382716049382716,0.7901234567901233,1.2947189097103917,1
812,E0,16/09/00,Everton,Man United,A,4,9,6,5,0.9880749574105622,1.3333333333333333,1.4814814814814814,0.6473594548551959,-1
813,E0,16/09/00,Leeds,Ipswich,A,6,7,6,3,1.2265758091993184,1.037037037037037,1.2839506172839505,0.9199318568994889,-1
814,E0,16/09/00,Southampton,Newcastle,H,9,7,4,8,0.9199318568994889,1.0864197530864197,0.8888888888888887,1.1243611584327087,1
815,E0,16/09/00,Sunderland,Derby,H,8,5,4,5,0.817717206132879,0.7901234567901233,0.6913580246913579,1.192504258943782,1
816,E0,17/09/00,Chelsea,Leicester,A,10,5,15,3,1.4991482112436116,0.9876543209876542,0.5432098765432098,0.9540034071550255,-1
817,E0,17/09/00,Man City,Middlesbrough,D,4,2,9,3,0.6814310051107325,1.5308641975308641,1.2839506172839505,0.7155025553662692,0
